accuracy,alpha,batch_neg,batch_pos,embed_dim,hidden_dim,learning_rate,train_size,trial
0.526,0.001,990,1014,25,25,0.0001,2004,19
0.522,0.001,53,51,25,25,0.0001,104,20
0.524,0.001,101,103,25,25,0.0001,204,20
0.524,0.001,149,155,25,25,0.0001,304,20
0.524,0.001,193,211,25,25,0.0001,404,20
0.524,0.001,240,264,25,25,0.0001,504,20
0.522,0.001,294,310,25,25,0.0001,604,20
0.524,0.001,345,359,25,25,0.0001,704,20
0.526,0.001,397,407,25,25,0.0001,804,20
0.522,0.001,451,453,25,25,0.0001,904,20
0.522,0.001,503,501,25,25,0.0001,1004,20
0.522,0.001,556,548,25,25,0.0001,1104,20
0.522,0.001,613,591,25,25,0.0001,1204,20
0.524,0.001,661,643,25,25,0.0001,1304,20
0.526,0.001,707,697,25,25,0.0001,1404,20
0.528,0.001,767,737,25,25,0.0001,1504,20
0.528,0.001,815,789,25,25,0.0001,1604,20
0.528,0.001,855,849,25,25,0.0001,1704,20
0.528,0.001,904,900,25,25,0.0001,1804,20
0.532,0.001,960,944,25,25,0.0001,1904,20
0.536,0.001,1007,997,25,25,0.0001,2004,20
0.562,0.001,53,51,25,25,0.001,104,1
0.56,0.001,102,102,25,25,0.001,204,1
0.56,0.001,153,151,25,25,0.001,304,1
0.56,0.001,207,197,25,25,0.001,404,1
0.558,0.001,254,250,25,25,0.001,504,1
0.556,0.001,302,302,25,25,0.001,604,1
0.55,0.001,350,354,25,25,0.001,704,1
0.564,0.001,397,407,25,25,0.001,804,1
0.562,0.001,439,465,25,25,0.001,904,1
0.566,0.001,499,505,25,25,0.001,1004,1
0.568,0.001,546,558,25,25,0.001,1104,1
0.574,0.001,599,605,25,25,0.001,1204,1
0.582,0.001,648,656,25,25,0.001,1304,1
0.588,0.001,708,696,25,25,0.001,1404,1
0.604,0.001,763,741,25,25,0.001,1504,1
0.608,0.001,817,787,25,25,0.001,1604,1
0.612,0.001,868,836,25,25,0.001,1704,1
0.62,0.001,926,878,25,25,0.001,1804,1
0.632,0.001,986,918,25,25,0.001,1904,1
0.652,0.001,1029,975,25,25,0.001,2004,1
0.482,0.001,51,53,25,25,0.001,104,2
0.484,0.001,104,100,25,25,0.001,204,2
0.48,0.001,155,149,25,25,0.001,304,2
0.472,0.001,199,205,25,25,0.001,404,2
0.482,0.001,254,250,25,25,0.001,504,2
0.482,0.001,303,301,25,25,0.001,604,2
0.476,0.001,349,355,25,25,0.001,704,2
0.48,0.001,400,404,25,25,0.001,804,2
0.492,0.001,443,461,25,25,0.001,904,2
0.496,0.001,493,511,25,25,0.001,1004,2
0.492,0.001,544,560,25,25,0.001,1104,2
0.506,0.001,599,605,25,25,0.001,1204,2
0.506,0.001,653,651,25,25,0.001,1304,2
0.518,0.001,698,706,25,25,0.001,1404,2
0.538,0.001,745,759,25,25,0.001,1504,2
0.562,0.001,793,811,25,25,0.001,1604,2
0.576,0.001,843,861,25,25,0.001,1704,2
0.598,0.001,896,908,25,25,0.001,1804,2
0.628,0.001,948,956,25,25,0.001,1904,2
0.648,0.001,995,1009,25,25,0.001,2004,2
0.504,0.001,53,51,25,25,0.001,104,3
0.498,0.001,108,96,25,25,0.001,204,3
0.506,0.001,153,151,25,25,0.001,304,3
0.504,0.001,199,205,25,25,0.001,404,3
0.502,0.001,257,247,25,25,0.001,504,3
0.5,0.001,305,299,25,25,0.001,604,3
0.508,0.001,361,343,25,25,0.001,704,3
0.51,0.001,412,392,25,25,0.001,804,3
0.518,0.001,468,436,25,25,0.001,904,3
0.536,0.001,525,479,25,25,0.001,1004,3
0.532,0.001,568,536,25,25,0.001,1104,3
0.552,0.001,608,596,25,25,0.001,1204,3
0.56,0.001,650,654,25,25,0.001,1304,3
0.574,0.001,703,701,25,25,0.001,1404,3
0.594,0.001,757,747,25,25,0.001,1504,3
0.604,0.001,815,789,25,25,0.001,1604,3
0.624,0.001,865,839,25,25,0.001,1704,3
0.642,0.001,915,889,25,25,0.001,1804,3
0.656,0.001,955,949,25,25,0.001,1904,3
0.674,0.001,1008,996,25,25,0.001,2004,3
0.486,0.001,40,64,25,25,0.001,104,4
0.492,0.001,84,120,25,25,0.001,204,4
0.494,0.001,128,176,25,25,0.001,304,4
0.496,0.001,170,234,25,25,0.001,404,4
0.496,0.001,214,290,25,25,0.001,504,4
0.498,0.001,263,341,25,25,0.001,604,4
0.502,0.001,306,398,25,25,0.001,704,4
0.508,0.001,357,447,25,25,0.001,804,4
0.518,0.001,417,487,25,25,0.001,904,4
0.524,0.001,474,530,25,25,0.001,1004,4
0.536,0.001,523,581,25,25,0.001,1104,4
0.538,0.001,581,623,25,25,0.001,1204,4
0.55,0.001,632,672,25,25,0.001,1304,4
0.548,0.001,688,716,25,25,0.001,1404,4
0.552,0.001,738,766,25,25,0.001,1504,4
0.556,0.001,794,810,25,25,0.001,1604,4
0.566,0.001,847,857,25,25,0.001,1704,4
0.592,0.001,899,905,25,25,0.001,1804,4
0.606,0.001,943,961,25,25,0.001,1904,4
0.63,0.001,994,1010,25,25,0.001,2004,4
0.52,0.001,58,46,25,25,0.001,104,5
0.52,0.001,102,102,25,25,0.001,204,5
0.526,0.001,152,152,25,25,0.001,304,5
0.532,0.001,203,201,25,25,0.001,404,5
0.532,0.001,259,245,25,25,0.001,504,5
0.538,0.001,311,293,25,25,0.001,604,5
0.536,0.001,357,347,25,25,0.001,704,5
0.546,0.001,400,404,25,25,0.001,804,5
0.546,0.001,448,456,25,25,0.001,904,5
0.55,0.001,503,501,25,25,0.001,1004,5
0.552,0.001,557,547,25,25,0.001,1104,5
0.564,0.001,608,596,25,25,0.001,1204,5
0.578,0.001,650,654,25,25,0.001,1304,5
0.588,0.001,697,707,25,25,0.001,1404,5
0.602,0.001,748,756,25,25,0.001,1504,5
0.61,0.001,800,804,25,25,0.001,1604,5
0.632,0.001,850,854,25,25,0.001,1704,5
0.66,0.001,893,911,25,25,0.001,1804,5
0.672,0.001,946,958,25,25,0.001,1904,5
0.688,0.001,1002,1002,25,25,0.001,2004,5
0.504,0.001,46,58,25,25,0.001,104,6
0.506,0.001,109,95,25,25,0.001,204,6
0.508,0.001,155,149,25,25,0.001,304,6
0.51,0.001,208,196,25,25,0.001,404,6
0.512,0.001,257,247,25,25,0.001,504,6
0.512,0.001,304,300,25,25,0.001,604,6
0.514,0.001,359,345,25,25,0.001,704,6
0.524,0.001,404,400,25,25,0.001,804,6
0.53,0.001,456,448,25,25,0.001,904,6
0.538,0.001,510,494,25,25,0.001,1004,6
0.542,0.001,560,544,25,25,0.001,1104,6
0.54,0.001,614,590,25,25,0.001,1204,6
0.564,0.001,670,634,25,25,0.001,1304,6
0.578,0.001,715,689,25,25,0.001,1404,6
0.59,0.001,766,738,25,25,0.001,1504,6
0.594,0.001,815,789,25,25,0.001,1604,6
0.604,0.001,859,845,25,25,0.001,1704,6
0.604,0.001,913,891,25,25,0.001,1804,6
0.624,0.001,967,937,25,25,0.001,1904,6
0.644,0.001,1007,997,25,25,0.001,2004,6
0.486,0.001,49,55,25,25,0.001,104,7
0.492,0.001,105,99,25,25,0.001,204,7
0.51,0.001,161,143,25,25,0.001,304,7
0.514,0.001,222,182,25,25,0.001,404,7
0.518,0.001,272,232,25,25,0.001,504,7
0.522,0.001,320,284,25,25,0.001,604,7
0.524,0.001,370,334,25,25,0.001,704,7
0.526,0.001,406,398,25,25,0.001,804,7
0.532,0.001,455,449,25,25,0.001,904,7
0.538,0.001,502,502,25,25,0.001,1004,7
0.544,0.001,550,554,25,25,0.001,1104,7
0.558,0.001,602,602,25,25,0.001,1204,7
0.566,0.001,655,649,25,25,0.001,1304,7
0.584,0.001,711,693,25,25,0.001,1404,7
0.6,0.001,760,744,25,25,0.001,1504,7
0.602,0.001,808,796,25,25,0.001,1604,7
0.616,0.001,851,853,25,25,0.001,1704,7
0.624,0.001,898,906,25,25,0.001,1804,7
0.636,0.001,943,961,25,25,0.001,1904,7
0.642,0.001,997,1007,25,25,0.001,2004,7
0.49,0.001,63,41,25,25,0.001,104,8
0.492,0.001,112,92,25,25,0.001,204,8
0.492,0.001,156,148,25,25,0.001,304,8
0.49,0.001,198,206,25,25,0.001,404,8
0.502,0.001,249,255,25,25,0.001,504,8
0.506,0.001,307,297,25,25,0.001,604,8
0.512,0.001,358,346,25,25,0.001,704,8
0.512,0.001,409,395,25,25,0.001,804,8
0.52,0.001,459,445,25,25,0.001,904,8
0.532,0.001,517,487,25,25,0.001,1004,8
0.532,0.001,566,538,25,25,0.001,1104,8
0.534,0.001,606,598,25,25,0.001,1204,8
0.548,0.001,657,647,25,25,0.001,1304,8
0.572,0.001,710,694,25,25,0.001,1404,8
0.59,0.001,760,744,25,25,0.001,1504,8
0.602,0.001,811,793,25,25,0.001,1604,8
0.624,0.001,865,839,25,25,0.001,1704,8
0.638,0.001,912,892,25,25,0.001,1804,8
0.646,0.001,964,940,25,25,0.001,1904,8
0.66,0.001,1011,993,25,25,0.001,2004,8
0.524,0.001,50,54,25,25,0.001,104,9
0.522,0.001,104,100,25,25,0.001,204,9
0.522,0.001,151,153,25,25,0.001,304,9
0.526,0.001,198,206,25,25,0.001,404,9
0.53,0.001,244,260,25,25,0.001,504,9
0.546,0.001,292,312,25,25,0.001,604,9
0.55,0.001,341,363,25,25,0.001,704,9
0.548,0.001,390,414,25,25,0.001,804,9
0.556,0.001,440,464,25,25,0.001,904,9
0.564,0.001,488,516,25,25,0.001,1004,9
0.58,0.001,547,557,25,25,0.001,1104,9
0.586,0.001,586,618,25,25,0.001,1204,9
0.604,0.001,638,666,25,25,0.001,1304,9
0.614,0.001,689,715,25,25,0.001,1404,9
0.608,0.001,747,757,25,25,0.001,1504,9
0.622,0.001,794,810,25,25,0.001,1604,9
0.642,0.001,839,865,25,25,0.001,1704,9
0.658,0.001,891,913,25,25,0.001,1804,9
0.67,0.001,947,957,25,25,0.001,1904,9
0.682,0.001,995,1009,25,25,0.001,2004,9
0.466,0.001,53,51,25,25,0.001,104,10
0.462,0.001,99,105,25,25,0.001,204,10
0.468,0.001,155,149,25,25,0.001,304,10
0.478,0.001,204,200,25,25,0.001,404,10
0.492,0.001,245,259,25,25,0.001,504,10
0.502,0.001,294,310,25,25,0.001,604,10
0.504,0.001,348,356,25,25,0.001,704,10
0.51,0.001,404,400,25,25,0.001,804,10
0.522,0.001,450,454,25,25,0.001,904,10
0.53,0.001,507,497,25,25,0.001,1004,10
0.534,0.001,558,546,25,25,0.001,1104,10
0.542,0.001,606,598,25,25,0.001,1204,10
0.548,0.001,644,660,25,25,0.001,1304,10
0.564,0.001,690,714,25,25,0.001,1404,10
0.574,0.001,750,754,25,25,0.001,1504,10
0.576,0.001,804,800,25,25,0.001,1604,10
0.59,0.001,851,853,25,25,0.001,1704,10
0.604,0.001,900,904,25,25,0.001,1804,10
0.622,0.001,951,953,25,25,0.001,1904,10
0.638,0.001,1000,1004,25,25,0.001,2004,10
0.49,0.001,54,50,25,25,0.001,104,11
0.494,0.001,107,97,25,25,0.001,204,11
0.494,0.001,156,148,25,25,0.001,304,11
0.486,0.001,205,199,25,25,0.001,404,11
0.474,0.001,257,247,25,25,0.001,504,11
0.476,0.001,300,304,25,25,0.001,604,11
0.486,0.001,345,359,25,25,0.001,704,11
0.496,0.001,393,411,25,25,0.001,804,11
0.5,0.001,448,456,25,25,0.001,904,11
0.5,0.001,498,506,25,25,0.001,1004,11
0.5,0.001,552,552,25,25,0.001,1104,11
0.514,0.001,599,605,25,25,0.001,1204,11
0.51,0.001,651,653,25,25,0.001,1304,11
0.522,0.001,705,699,25,25,0.001,1404,11
0.528,0.001,757,747,25,25,0.001,1504,11
0.536,0.001,808,796,25,25,0.001,1604,11
0.56,0.001,863,841,25,25,0.001,1704,11
0.586,0.001,915,889,25,25,0.001,1804,11
0.588,0.001,961,943,25,25,0.001,1904,11
0.598,0.001,1000,1004,25,25,0.001,2004,11
0.528,0.001,45,59,25,25,0.001,104,12
0.528,0.001,104,100,25,25,0.001,204,12
0.53,0.001,154,150,25,25,0.001,304,12
0.534,0.001,205,199,25,25,0.001,404,12
0.538,0.001,250,254,25,25,0.001,504,12
0.538,0.001,296,308,25,25,0.001,604,12
0.542,0.001,343,361,25,25,0.001,704,12
0.538,0.001,394,410,25,25,0.001,804,12
0.546,0.001,445,459,25,25,0.001,904,12
0.536,0.001,493,511,25,25,0.001,1004,12
0.54,0.001,541,563,25,25,0.001,1104,12
0.528,0.001,592,612,25,25,0.001,1204,12
0.536,0.001,642,662,25,25,0.001,1304,12
0.55,0.001,685,719,25,25,0.001,1404,12
0.564,0.001,729,775,25,25,0.001,1504,12
0.57,0.001,779,825,25,25,0.001,1604,12
0.588,0.001,830,874,25,25,0.001,1704,12
0.608,0.001,873,931,25,25,0.001,1804,12
0.644,0.001,931,973,25,25,0.001,1904,12
0.664,0.001,986,1018,25,25,0.001,2004,12
0.526,0.001,48,56,25,25,0.001,104,13
0.526,0.001,106,98,25,25,0.001,204,13
0.526,0.001,147,157,25,25,0.001,304,13
0.528,0.001,198,206,25,25,0.001,404,13
0.526,0.001,254,250,25,25,0.001,504,13
0.532,0.001,305,299,25,25,0.001,604,13
0.538,0.001,356,348,25,25,0.001,704,13
0.544,0.001,399,405,25,25,0.001,804,13
0.548,0.001,447,457,25,25,0.001,904,13
0.544,0.001,495,509,25,25,0.001,1004,13
0.552,0.001,551,553,25,25,0.001,1104,13
0.558,0.001,609,595,25,25,0.001,1204,13
0.558,0.001,662,642,25,25,0.001,1304,13
0.568,0.001,716,688,25,25,0.001,1404,13
0.574,0.001,763,741,25,25,0.001,1504,13
0.582,0.001,803,801,25,25,0.001,1604,13
0.596,0.001,852,852,25,25,0.001,1704,13
0.608,0.001,902,902,25,25,0.001,1804,13
0.618,0.001,957,947,25,25,0.001,1904,13
0.632,0.001,1004,1000,25,25,0.001,2004,13
0.456,0.001,55,49,25,25,0.001,104,14
0.458,0.001,107,97,25,25,0.001,204,14
0.466,0.001,144,160,25,25,0.001,304,14
0.472,0.001,192,212,25,25,0.001,404,14
0.468,0.001,253,251,25,25,0.001,504,14
0.472,0.001,306,298,25,25,0.001,604,14
0.47,0.001,363,341,25,25,0.001,704,14
0.488,0.001,418,386,25,25,0.001,804,14
0.506,0.001,462,442,25,25,0.001,904,14
0.512,0.001,506,498,25,25,0.001,1004,14
0.524,0.001,557,547,25,25,0.001,1104,14
0.536,0.001,601,603,25,25,0.001,1204,14
0.544,0.001,648,656,25,25,0.001,1304,14
0.548,0.001,695,709,25,25,0.001,1404,14
0.552,0.001,745,759,25,25,0.001,1504,14
0.558,0.001,795,809,25,25,0.001,1604,14
0.564,0.001,842,862,25,25,0.001,1704,14
0.564,0.001,891,913,25,25,0.001,1804,14
0.592,0.001,941,963,25,25,0.001,1904,14
0.616,0.001,995,1009,25,25,0.001,2004,14
0.526,0.001,57,47,25,25,0.001,104,15
0.524,0.001,107,97,25,25,0.001,204,15
0.516,0.001,156,148,25,25,0.001,304,15
0.52,0.001,201,203,25,25,0.001,404,15
0.526,0.001,252,252,25,25,0.001,504,15
0.53,0.001,299,305,25,25,0.001,604,15
0.528,0.001,350,354,25,25,0.001,704,15
0.542,0.001,400,404,25,25,0.001,804,15
0.54,0.001,447,457,25,25,0.001,904,15
0.554,0.001,501,503,25,25,0.001,1004,15
0.564,0.001,551,553,25,25,0.001,1104,15
0.568,0.001,598,606,25,25,0.001,1204,15
0.582,0.001,650,654,25,25,0.001,1304,15
0.598,0.001,699,705,25,25,0.001,1404,15
0.618,0.001,753,751,25,25,0.001,1504,15
0.63,0.001,808,796,25,25,0.001,1604,15
0.644,0.001,857,847,25,25,0.001,1704,15
0.662,0.001,902,902,25,25,0.001,1804,15
0.674,0.001,960,944,25,25,0.001,1904,15
0.7,0.001,1011,993,25,25,0.001,2004,15
0.496,0.001,58,46,25,25,0.001,104,16
0.498,0.001,108,96,25,25,0.001,204,16
0.5,0.001,155,149,25,25,0.001,304,16
0.508,0.001,209,195,25,25,0.001,404,16
0.508,0.001,260,244,25,25,0.001,504,16
0.512,0.001,317,287,25,25,0.001,604,16
0.518,0.001,369,335,25,25,0.001,704,16
0.52,0.001,417,387,25,25,0.001,804,16
0.526,0.001,457,447,25,25,0.001,904,16
0.544,0.001,510,494,25,25,0.001,1004,16
0.558,0.001,550,554,25,25,0.001,1104,16
0.58,0.001,605,599,25,25,0.001,1204,16
0.608,0.001,658,646,25,25,0.001,1304,16
0.628,0.001,709,695,25,25,0.001,1404,16
0.654,0.001,766,738,25,25,0.001,1504,16
0.67,0.001,819,785,25,25,0.001,1604,16
0.696,0.001,863,841,25,25,0.001,1704,16
0.716,0.001,917,887,25,25,0.001,1804,16
0.722,0.001,963,941,25,25,0.001,1904,16
0.746,0.001,1008,996,25,25,0.001,2004,16
0.496,0.001,52,52,25,25,0.001,104,17
0.5,0.001,105,99,25,25,0.001,204,17
0.504,0.001,157,147,25,25,0.001,304,17
0.51,0.001,213,191,25,25,0.001,404,17
0.51,0.001,266,238,25,25,0.001,504,17
0.514,0.001,322,282,25,25,0.001,604,17
0.51,0.001,373,331,25,25,0.001,704,17
0.518,0.001,433,371,25,25,0.001,804,17
0.524,0.001,476,428,25,25,0.001,904,17
0.522,0.001,521,483,25,25,0.001,1004,17
0.52,0.001,565,539,25,25,0.001,1104,17
0.526,0.001,616,588,25,25,0.001,1204,17
0.53,0.001,668,636,25,25,0.001,1304,17
0.546,0.001,710,694,25,25,0.001,1404,17
0.564,0.001,749,755,25,25,0.001,1504,17
0.572,0.001,801,803,25,25,0.001,1604,17
0.574,0.001,849,855,25,25,0.001,1704,17
0.584,0.001,899,905,25,25,0.001,1804,17
0.6,0.001,955,949,25,25,0.001,1904,17
0.626,0.001,1007,997,25,25,0.001,2004,17
0.472,0.001,50,54,25,25,0.001,104,18
0.48,0.001,104,100,25,25,0.001,204,18
0.482,0.001,156,148,25,25,0.001,304,18
0.476,0.001,204,200,25,25,0.001,404,18
0.488,0.001,246,258,25,25,0.001,504,18
0.5,0.001,286,318,25,25,0.001,604,18
0.496,0.001,332,372,25,25,0.001,704,18
0.502,0.001,385,419,25,25,0.001,804,18
0.512,0.001,431,473,25,25,0.001,904,18
0.514,0.001,491,513,25,25,0.001,1004,18
0.526,0.001,551,553,25,25,0.001,1104,18
0.53,0.001,599,605,25,25,0.001,1204,18
0.536,0.001,652,652,25,25,0.001,1304,18
0.568,0.001,706,698,25,25,0.001,1404,18
0.58,0.001,757,747,25,25,0.001,1504,18
0.592,0.001,803,801,25,25,0.001,1604,18
0.594,0.001,841,863,25,25,0.001,1704,18
0.616,0.001,895,909,25,25,0.001,1804,18
0.618,0.001,940,964,25,25,0.001,1904,18
0.644,0.001,985,1019,25,25,0.001,2004,18
0.514,0.001,56,48,25,25,0.001,104,19
0.512,0.001,104,100,25,25,0.001,204,19
0.512,0.001,156,148,25,25,0.001,304,19
0.516,0.001,208,196,25,25,0.001,404,19
0.516,0.001,261,243,25,25,0.001,504,19
0.524,0.001,311,293,25,25,0.001,604,19
0.518,0.001,367,337,25,25,0.001,704,19
0.524,0.001,416,388,25,25,0.001,804,19
0.534,0.001,470,434,25,25,0.001,904,19
0.552,0.001,517,487,25,25,0.001,1004,19
0.586,0.001,566,538,25,25,0.001,1104,19
0.588,0.001,616,588,25,25,0.001,1204,19
0.608,0.001,667,637,25,25,0.001,1304,19
0.614,0.001,718,686,25,25,0.001,1404,19
0.624,0.001,764,740,25,25,0.001,1504,19
0.636,0.001,811,793,25,25,0.001,1604,19
0.65,0.001,861,843,25,25,0.001,1704,19
0.66,0.001,905,899,25,25,0.001,1804,19
0.674,0.001,951,953,25,25,0.001,1904,19
0.692,0.001,994,1010,25,25,0.001,2004,19
0.47,0.001,60,44,25,25,0.001,104,20
0.466,0.001,104,100,25,25,0.001,204,20
0.47,0.001,154,150,25,25,0.001,304,20
0.466,0.001,204,200,25,25,0.001,404,20
0.47,0.001,248,256,25,25,0.001,504,20
0.48,0.001,302,302,25,25,0.001,604,20
0.492,0.001,351,353,25,25,0.001,704,20
0.498,0.001,398,406,25,25,0.001,804,20
0.5,0.001,450,454,25,25,0.001,904,20
0.504,0.001,489,515,25,25,0.001,1004,20
0.514,0.001,535,569,25,25,0.001,1104,20
0.528,0.001,584,620,25,25,0.001,1204,20
0.538,0.001,631,673,25,25,0.001,1304,20
0.544,0.001,685,719,25,25,0.001,1404,20
0.548,0.001,740,764,25,25,0.001,1504,20
0.56,0.001,790,814,25,25,0.001,1604,20
0.578,0.001,831,873,25,25,0.001,1704,20
0.6,0.001,879,925,25,25,0.001,1804,20
0.614,0.001,935,969,25,25,0.001,1904,20
0.634,0.001,984,1020,25,25,0.001,2004,20
0.564,0.001,59,45,25,25,0.01,104,1
0.568,0.001,101,103,25,25,0.01,204,1
0.556,0.001,147,157,25,25,0.01,304,1
0.554,0.001,191,213,25,25,0.01,404,1
0.55,0.001,226,278,25,25,0.01,504,1
0.574,0.001,279,325,25,25,0.01,604,1
0.588,0.001,327,377,25,25,0.01,704,1
0.638,0.001,383,421,25,25,0.01,804,1
0.68,0.001,436,468,25,25,0.01,904,1
0.73,0.001,486,518,25,25,0.01,1004,1
0.768,0.001,535,569,25,25,0.01,1104,1
0.818,0.001,576,628,25,25,0.01,1204,1
0.858,0.001,636,668,25,25,0.01,1304,1
0.89,0.001,683,721,25,25,0.01,1404,1
0.9,0.001,731,773,25,25,0.01,1504,1
0.926,0.001,779,825,25,25,0.01,1604,1
0.934,0.001,834,870,25,25,0.01,1704,1
0.946,0.001,890,914,25,25,0.01,1804,1
0.95,0.001,941,963,25,25,0.01,1904,1
0.952,0.001,990,1014,25,25,0.01,2004,1
0.522,0.001,45,59,25,25,0.01,104,2
0.546,0.001,92,112,25,25,0.01,204,2
0.554,0.001,144,160,25,25,0.01,304,2
0.532,0.001,200,204,25,25,0.01,404,2
0.56,0.001,250,254,25,25,0.01,504,2
0.608,0.001,306,298,25,25,0.01,604,2
0.642,0.001,368,336,25,25,0.01,704,2
0.666,0.001,420,384,25,25,0.01,804,2
0.714,0.001,471,433,25,25,0.01,904,2
0.746,0.001,524,480,25,25,0.01,1004,2
0.812,0.001,572,532,25,25,0.01,1104,2
0.87,0.001,619,585,25,25,0.01,1204,2
0.908,0.001,666,638,25,25,0.01,1304,2
0.946,0.001,709,695,25,25,0.01,1404,2
0.948,0.001,750,754,25,25,0.01,1504,2
0.946,0.001,807,797,25,25,0.01,1604,2
0.948,0.001,856,848,25,25,0.01,1704,2
0.952,0.001,901,903,25,25,0.01,1804,2
0.958,0.001,943,961,25,25,0.01,1904,2
0.964,0.001,1002,1002,25,25,0.01,2004,2
0.516,0.001,53,51,25,25,0.01,104,3
0.572,0.001,106,98,25,25,0.01,204,3
0.582,0.001,151,153,25,25,0.01,304,3
0.616,0.001,205,199,25,25,0.01,404,3
0.66,0.001,258,246,25,25,0.01,504,3
0.694,0.001,311,293,25,25,0.01,604,3
0.694,0.001,365,339,25,25,0.01,704,3
0.736,0.001,415,389,25,25,0.01,804,3
0.742,0.001,462,442,25,25,0.01,904,3
0.808,0.001,511,493,25,25,0.01,1004,3
0.848,0.001,558,546,25,25,0.01,1104,3
0.91,0.001,614,590,25,25,0.01,1204,3
0.91,0.001,662,642,25,25,0.01,1304,3
0.936,0.001,713,691,25,25,0.01,1404,3
0.942,0.001,760,744,25,25,0.01,1504,3
0.948,0.001,817,787,25,25,0.01,1604,3
0.948,0.001,871,833,25,25,0.01,1704,3
0.954,0.001,922,882,25,25,0.01,1804,3
0.956,0.001,968,936,25,25,0.01,1904,3
0.958,0.001,1020,984,25,25,0.01,2004,3
0.516,0.001,48,56,25,25,0.01,104,4
0.538,0.001,98,106,25,25,0.01,204,4
0.57,0.001,149,155,25,25,0.01,304,4
0.608,0.001,196,208,25,25,0.01,404,4
0.648,0.001,254,250,25,25,0.01,504,4
0.668,0.001,302,302,25,25,0.01,604,4
0.714,0.001,350,354,25,25,0.01,704,4
0.742,0.001,401,403,25,25,0.01,804,4
0.798,0.001,446,458,25,25,0.01,904,4
0.844,0.001,492,512,25,25,0.01,1004,4
0.88,0.001,553,551,25,25,0.01,1104,4
0.908,0.001,603,601,25,25,0.01,1204,4
0.91,0.001,655,649,25,25,0.01,1304,4
0.932,0.001,704,700,25,25,0.01,1404,4
0.944,0.001,760,744,25,25,0.01,1504,4
0.952,0.001,804,800,25,25,0.01,1604,4
0.952,0.001,854,850,25,25,0.01,1704,4
0.958,0.001,904,900,25,25,0.01,1804,4
0.962,0.001,950,954,25,25,0.01,1904,4
0.966,0.001,999,1005,25,25,0.01,2004,4
0.51,0.001,45,59,25,25,0.01,104,5
0.51,0.001,95,109,25,25,0.01,204,5
0.558,0.001,134,170,25,25,0.01,304,5
0.574,0.001,188,216,25,25,0.01,404,5
0.574,0.001,236,268,25,25,0.01,504,5
0.606,0.001,291,313,25,25,0.01,604,5
0.642,0.001,345,359,25,25,0.01,704,5
0.722,0.001,397,407,25,25,0.01,804,5
0.764,0.001,447,457,25,25,0.01,904,5
0.796,0.001,499,505,25,25,0.01,1004,5
0.846,0.001,547,557,25,25,0.01,1104,5
0.9,0.001,606,598,25,25,0.01,1204,5
0.93,0.001,658,646,25,25,0.01,1304,5
0.944,0.001,700,704,25,25,0.01,1404,5
0.954,0.001,751,753,25,25,0.01,1504,5
0.964,0.001,790,814,25,25,0.01,1604,5
0.97,0.001,844,860,25,25,0.01,1704,5
0.968,0.001,902,902,25,25,0.01,1804,5
0.964,0.001,951,953,25,25,0.01,1904,5
0.964,0.001,1007,997,25,25,0.01,2004,5
0.516,0.001,49,55,25,25,0.01,104,6
0.546,0.001,95,109,25,25,0.01,204,6
0.586,0.001,144,160,25,25,0.01,304,6
0.602,0.001,198,206,25,25,0.01,404,6
0.634,0.001,249,255,25,25,0.01,504,6
0.668,0.001,290,314,25,25,0.01,604,6
0.674,0.001,337,367,25,25,0.01,704,6
0.694,0.001,390,414,25,25,0.01,804,6
0.764,0.001,441,463,25,25,0.01,904,6
0.814,0.001,491,513,25,25,0.01,1004,6
0.848,0.001,546,558,25,25,0.01,1104,6
0.878,0.001,594,610,25,25,0.01,1204,6
0.894,0.001,649,655,25,25,0.01,1304,6
0.914,0.001,696,708,25,25,0.01,1404,6
0.922,0.001,752,752,25,25,0.01,1504,6
0.926,0.001,799,805,25,25,0.01,1604,6
0.94,0.001,844,860,25,25,0.01,1704,6
0.942,0.001,894,910,25,25,0.01,1804,6
0.952,0.001,948,956,25,25,0.01,1904,6
0.95,0.001,997,1007,25,25,0.01,2004,6
0.522,0.001,51,53,25,25,0.01,104,7
0.528,0.001,107,97,25,25,0.01,204,7
0.544,0.001,155,149,25,25,0.01,304,7
0.534,0.001,211,193,25,25,0.01,404,7
0.534,0.001,255,249,25,25,0.01,504,7
0.584,0.001,308,296,25,25,0.01,604,7
0.612,0.001,358,346,25,25,0.01,704,7
0.672,0.001,404,400,25,25,0.01,804,7
0.736,0.001,453,451,25,25,0.01,904,7
0.788,0.001,509,495,25,25,0.01,1004,7
0.822,0.001,559,545,25,25,0.01,1104,7
0.88,0.001,610,594,25,25,0.01,1204,7
0.91,0.001,660,644,25,25,0.01,1304,7
0.928,0.001,715,689,25,25,0.01,1404,7
0.932,0.001,764,740,25,25,0.01,1504,7
0.942,0.001,819,785,25,25,0.01,1604,7
0.95,0.001,869,835,25,25,0.01,1704,7
0.952,0.001,908,896,25,25,0.01,1804,7
0.962,0.001,960,944,25,25,0.01,1904,7
0.958,0.001,1008,996,25,25,0.01,2004,7
0.524,0.001,48,56,25,25,0.01,104,8
0.546,0.001,98,106,25,25,0.01,204,8
0.526,0.001,148,156,25,25,0.01,304,8
0.52,0.001,195,209,25,25,0.01,404,8
0.538,0.001,232,272,25,25,0.01,504,8
