trial,embed_dim,hidden_dim,alpha,learning_rate,premack_training,equality_accuracy,premack_accuracy
19,25,25,0.1,0.01,800,0.999,0.5
19,25,25,0.1,0.01,820,0.999,0.499
19,25,25,0.1,0.01,840,0.999,0.481
19,25,25,0.1,0.01,860,0.999,0.494
19,25,25,0.1,0.01,880,0.999,0.503
19,25,25,0.1,0.01,900,0.999,0.504
19,25,25,0.1,0.01,920,0.999,0.509
19,25,25,0.1,0.01,940,0.999,0.508
19,25,25,0.1,0.01,960,0.999,0.503
19,25,25,0.1,0.01,980,0.999,0.508
20,25,25,0.1,0.01,0,0.9975,0.499
20,25,25,0.1,0.01,20,0.9975,0.512
20,25,25,0.1,0.01,40,0.9975,0.5
20,25,25,0.1,0.01,60,0.9975,0.5
20,25,25,0.1,0.01,80,0.9975,0.597
20,25,25,0.1,0.01,100,0.9975,0.51
20,25,25,0.1,0.01,120,0.9975,0.51
20,25,25,0.1,0.01,140,0.9975,0.537
20,25,25,0.1,0.01,160,0.9975,0.568
20,25,25,0.1,0.01,180,0.9975,0.525
20,25,25,0.1,0.01,200,0.9975,0.513
20,25,25,0.1,0.01,220,0.9975,0.535
20,25,25,0.1,0.01,240,0.9975,0.538
20,25,25,0.1,0.01,260,0.9975,0.526
20,25,25,0.1,0.01,280,0.9975,0.532
20,25,25,0.1,0.01,300,0.9975,0.536
20,25,25,0.1,0.01,320,0.9975,0.539
20,25,25,0.1,0.01,340,0.9975,0.537
20,25,25,0.1,0.01,360,0.9975,0.519
20,25,25,0.1,0.01,380,0.9975,0.516
20,25,25,0.1,0.01,400,0.9975,0.529
20,25,25,0.1,0.01,420,0.9975,0.516
20,25,25,0.1,0.01,440,0.9975,0.519
20,25,25,0.1,0.01,460,0.9975,0.525
20,25,25,0.1,0.01,480,0.9975,0.529
20,25,25,0.1,0.01,500,0.9975,0.506
20,25,25,0.1,0.01,520,0.9975,0.502
20,25,25,0.1,0.01,540,0.9975,0.509
20,25,25,0.1,0.01,560,0.9975,0.511
20,25,25,0.1,0.01,580,0.9975,0.521
20,25,25,0.1,0.01,600,0.9975,0.522
20,25,25,0.1,0.01,620,0.9975,0.516
20,25,25,0.1,0.01,640,0.9975,0.505
20,25,25,0.1,0.01,660,0.9975,0.503
20,25,25,0.1,0.01,680,0.9975,0.498
20,25,25,0.1,0.01,700,0.9975,0.489
20,25,25,0.1,0.01,720,0.9975,0.49
20,25,25,0.1,0.01,740,0.9975,0.498
20,25,25,0.1,0.01,760,0.9975,0.509
20,25,25,0.1,0.01,780,0.9975,0.517
20,25,25,0.1,0.01,800,0.9975,0.508
20,25,25,0.1,0.01,820,0.9975,0.497
20,25,25,0.1,0.01,840,0.9975,0.491
20,25,25,0.1,0.01,860,0.9975,0.495
20,25,25,0.1,0.01,880,0.9975,0.496
20,25,25,0.1,0.01,900,0.9975,0.492
20,25,25,0.1,0.01,920,0.9975,0.505
20,25,25,0.1,0.01,940,0.9975,0.5
20,25,25,0.1,0.01,960,0.9975,0.503
20,25,25,0.1,0.01,980,0.9975,0.499
1,25,25,1.0,0.01,0,0.526,0.5
1,25,25,1.0,0.01,20,0.526,0.5
1,25,25,1.0,0.01,40,0.526,0.5
1,25,25,1.0,0.01,60,0.526,0.5
1,25,25,1.0,0.01,80,0.526,0.5
1,25,25,1.0,0.01,100,0.526,0.5
1,25,25,1.0,0.01,120,0.526,0.5
1,25,25,1.0,0.01,140,0.526,0.501
1,25,25,1.0,0.01,160,0.526,0.5
1,25,25,1.0,0.01,180,0.526,0.5
1,25,25,1.0,0.01,200,0.526,0.5
1,25,25,1.0,0.01,220,0.526,0.5
1,25,25,1.0,0.01,240,0.526,0.5
1,25,25,1.0,0.01,260,0.526,0.5
1,25,25,1.0,0.01,280,0.526,0.5
1,25,25,1.0,0.01,300,0.526,0.5
1,25,25,1.0,0.01,320,0.526,0.5
1,25,25,1.0,0.01,340,0.526,0.5
1,25,25,1.0,0.01,360,0.526,0.5
1,25,25,1.0,0.01,380,0.526,0.5
1,25,25,1.0,0.01,400,0.526,0.5
1,25,25,1.0,0.01,420,0.526,0.5
1,25,25,1.0,0.01,440,0.526,0.5
1,25,25,1.0,0.01,460,0.526,0.5
1,25,25,1.0,0.01,480,0.526,0.5
1,25,25,1.0,0.01,500,0.526,0.5
1,25,25,1.0,0.01,520,0.526,0.5
1,25,25,1.0,0.01,540,0.526,0.5
1,25,25,1.0,0.01,560,0.526,0.5
1,25,25,1.0,0.01,580,0.526,0.5
1,25,25,1.0,0.01,600,0.526,0.5
1,25,25,1.0,0.01,620,0.526,0.5
1,25,25,1.0,0.01,640,0.526,0.5
1,25,25,1.0,0.01,660,0.526,0.5
1,25,25,1.0,0.01,680,0.526,0.5
1,25,25,1.0,0.01,700,0.526,0.5
1,25,25,1.0,0.01,720,0.526,0.5
1,25,25,1.0,0.01,740,0.526,0.5
1,25,25,1.0,0.01,760,0.526,0.5
1,25,25,1.0,0.01,780,0.526,0.5
1,25,25,1.0,0.01,800,0.526,0.5
1,25,25,1.0,0.01,820,0.526,0.5
1,25,25,1.0,0.01,840,0.526,0.5
1,25,25,1.0,0.01,860,0.526,0.5
1,25,25,1.0,0.01,880,0.526,0.5
1,25,25,1.0,0.01,900,0.526,0.5
1,25,25,1.0,0.01,920,0.526,0.5
1,25,25,1.0,0.01,940,0.526,0.5
1,25,25,1.0,0.01,960,0.526,0.5
1,25,25,1.0,0.01,980,0.526,0.5
2,25,25,1.0,0.01,0,0.631,0.5
2,25,25,1.0,0.01,20,0.631,0.5
2,25,25,1.0,0.01,40,0.631,0.504
2,25,25,1.0,0.01,60,0.631,0.5
2,25,25,1.0,0.01,80,0.631,0.5
2,25,25,1.0,0.01,100,0.631,0.5
2,25,25,1.0,0.01,120,0.631,0.5
2,25,25,1.0,0.01,140,0.631,0.5
2,25,25,1.0,0.01,160,0.631,0.5
2,25,25,1.0,0.01,180,0.631,0.5
2,25,25,1.0,0.01,200,0.631,0.5
2,25,25,1.0,0.01,220,0.631,0.5
2,25,25,1.0,0.01,240,0.631,0.5
2,25,25,1.0,0.01,260,0.631,0.5
2,25,25,1.0,0.01,280,0.631,0.5
2,25,25,1.0,0.01,300,0.631,0.5
2,25,25,1.0,0.01,320,0.631,0.5
2,25,25,1.0,0.01,340,0.631,0.5
2,25,25,1.0,0.01,360,0.631,0.5
2,25,25,1.0,0.01,380,0.631,0.5
2,25,25,1.0,0.01,400,0.631,0.5
2,25,25,1.0,0.01,420,0.631,0.5
2,25,25,1.0,0.01,440,0.631,0.5
2,25,25,1.0,0.01,460,0.631,0.5
2,25,25,1.0,0.01,480,0.631,0.5
2,25,25,1.0,0.01,500,0.631,0.5
2,25,25,1.0,0.01,520,0.631,0.5
2,25,25,1.0,0.01,540,0.631,0.5
2,25,25,1.0,0.01,560,0.631,0.5
2,25,25,1.0,0.01,580,0.631,0.5
2,25,25,1.0,0.01,600,0.631,0.5
2,25,25,1.0,0.01,620,0.631,0.5
2,25,25,1.0,0.01,640,0.631,0.5
2,25,25,1.0,0.01,660,0.631,0.5
2,25,25,1.0,0.01,680,0.631,0.5
2,25,25,1.0,0.01,700,0.631,0.5
2,25,25,1.0,0.01,720,0.631,0.5
2,25,25,1.0,0.01,740,0.631,0.5
2,25,25,1.0,0.01,760,0.631,0.5
2,25,25,1.0,0.01,780,0.631,0.5
2,25,25,1.0,0.01,800,0.631,0.5
2,25,25,1.0,0.01,820,0.631,0.5
2,25,25,1.0,0.01,840,0.631,0.5
2,25,25,1.0,0.01,860,0.631,0.5
2,25,25,1.0,0.01,880,0.631,0.5
2,25,25,1.0,0.01,900,0.631,0.5
2,25,25,1.0,0.01,920,0.631,0.5
2,25,25,1.0,0.01,940,0.631,0.5
2,25,25,1.0,0.01,960,0.631,0.5
2,25,25,1.0,0.01,980,0.631,0.5
3,25,25,1.0,0.01,0,0.569,0.5
3,25,25,1.0,0.01,20,0.569,0.5
3,25,25,1.0,0.01,40,0.569,0.5
3,25,25,1.0,0.01,60,0.569,0.5
3,25,25,1.0,0.01,80,0.569,0.5
3,25,25,1.0,0.01,100,0.569,0.5
3,25,25,1.0,0.01,120,0.569,0.5
3,25,25,1.0,0.01,140,0.569,0.5
3,25,25,1.0,0.01,160,0.569,0.5
3,25,25,1.0,0.01,180,0.569,0.5
3,25,25,1.0,0.01,200,0.569,0.5
3,25,25,1.0,0.01,220,0.569,0.5
3,25,25,1.0,0.01,240,0.569,0.5
3,25,25,1.0,0.01,260,0.569,0.5
3,25,25,1.0,0.01,280,0.569,0.5
3,25,25,1.0,0.01,300,0.569,0.5
3,25,25,1.0,0.01,320,0.569,0.5
3,25,25,1.0,0.01,340,0.569,0.5
3,25,25,1.0,0.01,360,0.569,0.5
3,25,25,1.0,0.01,380,0.569,0.5
3,25,25,1.0,0.01,400,0.569,0.5
3,25,25,1.0,0.01,420,0.569,0.5
3,25,25,1.0,0.01,440,0.569,0.5
3,25,25,1.0,0.01,460,0.569,0.5
3,25,25,1.0,0.01,480,0.569,0.5
3,25,25,1.0,0.01,500,0.569,0.5
3,25,25,1.0,0.01,520,0.569,0.5
3,25,25,1.0,0.01,540,0.569,0.5
3,25,25,1.0,0.01,560,0.569,0.5
3,25,25,1.0,0.01,580,0.569,0.5
3,25,25,1.0,0.01,600,0.569,0.5
3,25,25,1.0,0.01,620,0.569,0.5
3,25,25,1.0,0.01,640,0.569,0.5
3,25,25,1.0,0.01,660,0.569,0.5
3,25,25,1.0,0.01,680,0.569,0.5
3,25,25,1.0,0.01,700,0.569,0.5
3,25,25,1.0,0.01,720,0.569,0.5
3,25,25,1.0,0.01,740,0.569,0.5
3,25,25,1.0,0.01,760,0.569,0.5
3,25,25,1.0,0.01,780,0.569,0.5
3,25,25,1.0,0.01,800,0.569,0.5
3,25,25,1.0,0.01,820,0.569,0.5
3,25,25,1.0,0.01,840,0.569,0.5
3,25,25,1.0,0.01,860,0.569,0.5
3,25,25,1.0,0.01,880,0.569,0.5
3,25,25,1.0,0.01,900,0.569,0.5
3,25,25,1.0,0.01,920,0.569,0.5
3,25,25,1.0,0.01,940,0.569,0.5
3,25,25,1.0,0.01,960,0.569,0.5
3,25,25,1.0,0.01,980,0.569,0.5
4,25,25,1.0,0.01,0,0.7035,0.5
4,25,25,1.0,0.01,20,0.7035,0.5
4,25,25,1.0,0.01,40,0.7035,0.5
4,25,25,1.0,0.01,60,0.7035,0.5
4,25,25,1.0,0.01,80,0.7035,0.5
4,25,25,1.0,0.01,100,0.7035,0.5
4,25,25,1.0,0.01,120,0.7035,0.5
4,25,25,1.0,0.01,140,0.7035,0.5
4,25,25,1.0,0.01,160,0.7035,0.5
4,25,25,1.0,0.01,180,0.7035,0.5
4,25,25,1.0,0.01,200,0.7035,0.5
4,25,25,1.0,0.01,220,0.7035,0.5
4,25,25,1.0,0.01,240,0.7035,0.5
4,25,25,1.0,0.01,260,0.7035,0.5
4,25,25,1.0,0.01,280,0.7035,0.5
4,25,25,1.0,0.01,300,0.7035,0.5
4,25,25,1.0,0.01,320,0.7035,0.5
4,25,25,1.0,0.01,340,0.7035,0.5
4,25,25,1.0,0.01,360,0.7035,0.5
4,25,25,1.0,0.01,380,0.7035,0.5
4,25,25,1.0,0.01,400,0.7035,0.5
4,25,25,1.0,0.01,420,0.7035,0.483
4,25,25,1.0,0.01,440,0.7035,0.5
4,25,25,1.0,0.01,460,0.7035,0.5
4,25,25,1.0,0.01,480,0.7035,0.5
4,25,25,1.0,0.01,500,0.7035,0.5
4,25,25,1.0,0.01,520,0.7035,0.5
4,25,25,1.0,0.01,540,0.7035,0.5
4,25,25,1.0,0.01,560,0.7035,0.5
4,25,25,1.0,0.01,580,0.7035,0.5
4,25,25,1.0,0.01,600,0.7035,0.5
4,25,25,1.0,0.01,620,0.7035,0.5
4,25,25,1.0,0.01,640,0.7035,0.5
4,25,25,1.0,0.01,660,0.7035,0.5
4,25,25,1.0,0.01,680,0.7035,0.5
4,25,25,1.0,0.01,700,0.7035,0.5
4,25,25,1.0,0.01,720,0.7035,0.5
4,25,25,1.0,0.01,740,0.7035,0.5
4,25,25,1.0,0.01,760,0.7035,0.5
4,25,25,1.0,0.01,780,0.7035,0.5
4,25,25,1.0,0.01,800,0.7035,0.5
4,25,25,1.0,0.01,820,0.7035,0.5
4,25,25,1.0,0.01,840,0.7035,0.5
4,25,25,1.0,0.01,860,0.7035,0.5
4,25,25,1.0,0.01,880,0.7035,0.5
4,25,25,1.0,0.01,900,0.7035,0.5
4,25,25,1.0,0.01,920,0.7035,0.5
4,25,25,1.0,0.01,940,0.7035,0.5
4,25,25,1.0,0.01,960,0.7035,0.5
4,25,25,1.0,0.01,980,0.7035,0.5
5,25,25,1.0,0.01,0,0.7035,0.5
5,25,25,1.0,0.01,20,0.7035,0.5
5,25,25,1.0,0.01,40,0.7035,0.5
5,25,25,1.0,0.01,60,0.7035,0.5
5,25,25,1.0,0.01,80,0.7035,0.5
5,25,25,1.0,0.01,100,0.7035,0.5
5,25,25,1.0,0.01,120,0.7035,0.5
5,25,25,1.0,0.01,140,0.7035,0.5
5,25,25,1.0,0.01,160,0.7035,0.5
5,25,25,1.0,0.01,180,0.7035,0.5
5,25,25,1.0,0.01,200,0.7035,0.5
5,25,25,1.0,0.01,220,0.7035,0.5
5,25,25,1.0,0.01,240,0.7035,0.5
5,25,25,1.0,0.01,260,0.7035,0.5
5,25,25,1.0,0.01,280,0.7035,0.5
5,25,25,1.0,0.01,300,0.7035,0.5
5,25,25,1.0,0.01,320,0.7035,0.5
5,25,25,1.0,0.01,340,0.7035,0.5
5,25,25,1.0,0.01,360,0.7035,0.5
5,25,25,1.0,0.01,380,0.7035,0.5
5,25,25,1.0,0.01,400,0.7035,0.5
5,25,25,1.0,0.01,420,0.7035,0.5
5,25,25,1.0,0.01,440,0.7035,0.5
5,25,25,1.0,0.01,460,0.7035,0.5
5,25,25,1.0,0.01,480,0.7035,0.5
5,25,25,1.0,0.01,500,0.7035,0.5
5,25,25,1.0,0.01,520,0.7035,0.5
5,25,25,1.0,0.01,540,0.7035,0.5
5,25,25,1.0,0.01,560,0.7035,0.5
5,25,25,1.0,0.01,580,0.7035,0.5
5,25,25,1.0,0.01,600,0.7035,0.5
5,25,25,1.0,0.01,620,0.7035,0.5
5,25,25,1.0,0.01,640,0.7035,0.5
5,25,25,1.0,0.01,660,0.7035,0.5
5,25,25,1.0,0.01,680,0.7035,0.5
5,25,25,1.0,0.01,700,0.7035,0.5
5,25,25,1.0,0.01,720,0.7035,0.5
5,25,25,1.0,0.01,740,0.7035,0.5
5,25,25,1.0,0.01,760,0.7035,0.5
5,25,25,1.0,0.01,780,0.7035,0.5
5,25,25,1.0,0.01,800,0.7035,0.5
5,25,25,1.0,0.01,820,0.7035,0.5
5,25,25,1.0,0.01,840,0.7035,0.5
5,25,25,1.0,0.01,860,0.7035,0.5
5,25,25,1.0,0.01,880,0.7035,0.5
5,25,25,1.0,0.01,900,0.7035,0.5
5,25,25,1.0,0.01,920,0.7035,0.5
5,25,25,1.0,0.01,940,0.7035,0.5
5,25,25,1.0,0.01,960,0.7035,0.5
5,25,25,1.0,0.01,980,0.7035,0.5
6,25,25,1.0,0.01,0,0.636,0.5
6,25,25,1.0,0.01,20,0.636,0.5
6,25,25,1.0,0.01,40,0.636,0.5
6,25,25,1.0,0.01,60,0.636,0.5
6,25,25,1.0,0.01,80,0.636,0.5
6,25,25,1.0,0.01,100,0.636,0.5
6,25,25,1.0,0.01,120,0.636,0.5
6,25,25,1.0,0.01,140,0.636,0.5
6,25,25,1.0,0.01,160,0.636,0.5
6,25,25,1.0,0.01,180,0.636,0.5
6,25,25,1.0,0.01,200,0.636,0.5
6,25,25,1.0,0.01,220,0.636,0.5
6,25,25,1.0,0.01,240,0.636,0.5
6,25,25,1.0,0.01,260,0.636,0.5
6,25,25,1.0,0.01,280,0.636,0.5
6,25,25,1.0,0.01,300,0.636,0.5
6,25,25,1.0,0.01,320,0.636,0.5
6,25,25,1.0,0.01,340,0.636,0.5
6,25,25,1.0,0.01,360,0.636,0.5
6,25,25,1.0,0.01,380,0.636,0.5
6,25,25,1.0,0.01,400,0.636,0.5
6,25,25,1.0,0.01,420,0.636,0.492
6,25,25,1.0,0.01,440,0.636,0.5
6,25,25,1.0,0.01,460,0.636,0.5
6,25,25,1.0,0.01,480,0.636,0.5
6,25,25,1.0,0.01,500,0.636,0.5
6,25,25,1.0,0.01,520,0.636,0.5
6,25,25,1.0,0.01,540,0.636,0.5
6,25,25,1.0,0.01,560,0.636,0.5
6,25,25,1.0,0.01,580,0.636,0.5
6,25,25,1.0,0.01,600,0.636,0.5
6,25,25,1.0,0.01,620,0.636,0.5
6,25,25,1.0,0.01,640,0.636,0.5
6,25,25,1.0,0.01,660,0.636,0.5
6,25,25,1.0,0.01,680,0.636,0.5
6,25,25,1.0,0.01,700,0.636,0.5
6,25,25,1.0,0.01,720,0.636,0.5
6,25,25,1.0,0.01,740,0.636,0.5
6,25,25,1.0,0.01,760,0.636,0.5
6,25,25,1.0,0.01,780,0.636,0.5
6,25,25,1.0,0.01,800,0.636,0.5
6,25,25,1.0,0.01,820,0.636,0.5
6,25,25,1.0,0.01,840,0.636,0.5
6,25,25,1.0,0.01,860,0.636,0.5
6,25,25,1.0,0.01,880,0.636,0.5
6,25,25,1.0,0.01,900,0.636,0.5
6,25,25,1.0,0.01,920,0.636,0.5
6,25,25,1.0,0.01,940,0.636,0.5
6,25,25,1.0,0.01,960,0.636,0.5
6,25,25,1.0,0.01,980,0.636,0.5
7,25,25,1.0,0.01,0,0.5235,0.5
7,25,25,1.0,0.01,20,0.5235,0.5
7,25,25,1.0,0.01,40,0.5235,0.5
7,25,25,1.0,0.01,60,0.5235,0.5
7,25,25,1.0,0.01,80,0.5235,0.5
7,25,25,1.0,0.01,100,0.5235,0.5
7,25,25,1.0,0.01,120,0.5235,0.5
7,25,25,1.0,0.01,140,0.5235,0.5
7,25,25,1.0,0.01,160,0.5235,0.5
7,25,25,1.0,0.01,180,0.5235,0.5
7,25,25,1.0,0.01,200,0.5235,0.5
7,25,25,1.0,0.01,220,0.5235,0.5
7,25,25,1.0,0.01,240,0.5235,0.5
7,25,25,1.0,0.01,260,0.5235,0.5
7,25,25,1.0,0.01,280,0.5235,0.5
7,25,25,1.0,0.01,300,0.5235,0.5
7,25,25,1.0,0.01,320,0.5235,0.5
7,25,25,1.0,0.01,340,0.5235,0.5
7,25,25,1.0,0.01,360,0.5235,0.5
7,25,25,1.0,0.01,380,0.5235,0.5
7,25,25,1.0,0.01,400,0.5235,0.5
7,25,25,1.0,0.01,420,0.5235,0.5
7,25,25,1.0,0.01,440,0.5235,0.5
7,25,25,1.0,0.01,460,0.5235,0.5
7,25,25,1.0,0.01,480,0.5235,0.5
7,25,25,1.0,0.01,500,0.5235,0.5
7,25,25,1.0,0.01,520,0.5235,0.5
7,25,25,1.0,0.01,540,0.5235,0.5
7,25,25,1.0,0.01,560,0.5235,0.5
7,25,25,1.0,0.01,580,0.5235,0.5
7,25,25,1.0,0.01,600,0.5235,0.5
7,25,25,1.0,0.01,620,0.5235,0.5
7,25,25,1.0,0.01,640,0.5235,0.5
7,25,25,1.0,0.01,660,0.5235,0.5
7,25,25,1.0,0.01,680,0.5235,0.5
7,25,25,1.0,0.01,700,0.5235,0.5
7,25,25,1.0,0.01,720,0.5235,0.5
7,25,25,1.0,0.01,740,0.5235,0.5
7,25,25,1.0,0.01,760,0.5235,0.5
7,25,25,1.0,0.01,780,0.5235,0.5
7,25,25,1.0,0.01,800,0.5235,0.5
7,25,25,1.0,0.01,820,0.5235,0.5
7,25,25,1.0,0.01,840,0.5235,0.5
7,25,25,1.0,0.01,860,0.5235,0.5
7,25,25,1.0,0.01,880,0.5235,0.5
7,25,25,1.0,0.01,900,0.5235,0.5
7,25,25,1.0,0.01,920,0.5235,0.5
7,25,25,1.0,0.01,940,0.5235,0.5
7,25,25,1.0,0.01,960,0.5235,0.5
7,25,25,1.0,0.01,980,0.5235,0.5
8,25,25,1.0,0.01,0,0.5025,0.5
8,25,25,1.0,0.01,20,0.5025,0.5
8,25,25,1.0,0.01,40,0.5025,0.5
8,25,25,1.0,0.01,60,0.5025,0.5
8,25,25,1.0,0.01,80,0.5025,0.5
8,25,25,1.0,0.01,100,0.5025,0.5
8,25,25,1.0,0.01,120,0.5025,0.5
8,25,25,1.0,0.01,140,0.5025,0.5
8,25,25,1.0,0.01,160,0.5025,0.5
8,25,25,1.0,0.01,180,0.5025,0.5
8,25,25,1.0,0.01,200,0.5025,0.5
8,25,25,1.0,0.01,220,0.5025,0.5
8,25,25,1.0,0.01,240,0.5025,0.5
8,25,25,1.0,0.01,260,0.5025,0.5
8,25,25,1.0,0.01,280,0.5025,0.5
8,25,25,1.0,0.01,300,0.5025,0.5
8,25,25,1.0,0.01,320,0.5025,0.5
8,25,25,1.0,0.01,340,0.5025,0.5
8,25,25,1.0,0.01,360,0.5025,0.5
8,25,25,1.0,0.01,380,0.5025,0.5
8,25,25,1.0,0.01,400,0.5025,0.5
8,25,25,1.0,0.01,420,0.5025,0.5
8,25,25,1.0,0.01,440,0.5025,0.5
8,25,25,1.0,0.01,460,0.5025,0.5
8,25,25,1.0,0.01,480,0.5025,0.5
8,25,25,1.0,0.01,500,0.5025,0.5
8,25,25,1.0,0.01,520,0.5025,0.5
8,25,25,1.0,0.01,540,0.5025,0.5
8,25,25,1.0,0.01,560,0.5025,0.5
8,25,25,1.0,0.01,580,0.5025,0.5
8,25,25,1.0,0.01,600,0.5025,0.5
8,25,25,1.0,0.01,620,0.5025,0.5
8,25,25,1.0,0.01,640,0.5025,0.5
8,25,25,1.0,0.01,660,0.5025,0.5
8,25,25,1.0,0.01,680,0.5025,0.5
8,25,25,1.0,0.01,700,0.5025,0.5
8,25,25,1.0,0.01,720,0.5025,0.5
8,25,25,1.0,0.01,740,0.5025,0.5
8,25,25,1.0,0.01,760,0.5025,0.5
8,25,25,1.0,0.01,780,0.5025,0.5
8,25,25,1.0,0.01,800,0.5025,0.5
8,25,25,1.0,0.01,820,0.5025,0.5
8,25,25,1.0,0.01,840,0.5025,0.5
8,25,25,1.0,0.01,860,0.5025,0.5
8,25,25,1.0,0.01,880,0.5025,0.5
8,25,25,1.0,0.01,900,0.5025,0.5
8,25,25,1.0,0.01,920,0.5025,0.5
8,25,25,1.0,0.01,940,0.5025,0.5
8,25,25,1.0,0.01,960,0.5025,0.5
8,25,25,1.0,0.01,980,0.5025,0.5
9,25,25,1.0,0.01,0,0.5,0.5
9,25,25,1.0,0.01,20,0.5,0.5
9,25,25,1.0,0.01,40,0.5,0.5
9,25,25,1.0,0.01,60,0.5,0.5
9,25,25,1.0,0.01,80,0.5,0.5
9,25,25,1.0,0.01,100,0.5,0.5
9,25,25,1.0,0.01,120,0.5,0.5
9,25,25,1.0,0.01,140,0.5,0.5
9,25,25,1.0,0.01,160,0.5,0.5
9,25,25,1.0,0.01,180,0.5,0.5
9,25,25,1.0,0.01,200,0.5,0.5
9,25,25,1.0,0.01,220,0.5,0.5
9,25,25,1.0,0.01,240,0.5,0.5
9,25,25,1.0,0.01,260,0.5,0.5
9,25,25,1.0,0.01,280,0.5,0.5
9,25,25,1.0,0.01,300,0.5,0.5
9,25,25,1.0,0.01,320,0.5,0.5
9,25,25,1.0,0.01,340,0.5,0.5
9,25,25,1.0,0.01,360,0.5,0.5
9,25,25,1.0,0.01,380,0.5,0.5
9,25,25,1.0,0.01,400,0.5,0.5
9,25,25,1.0,0.01,420,0.5,0.5
9,25,25,1.0,0.01,440,0.5,0.5
9,25,25,1.0,0.01,460,0.5,0.5
9,25,25,1.0,0.01,480,0.5,0.5
9,25,25,1.0,0.01,500,0.5,0.5
9,25,25,1.0,0.01,520,0.5,0.5
9,25,25,1.0,0.01,540,0.5,0.5
9,25,25,1.0,0.01,560,0.5,0.5
9,25,25,1.0,0.01,580,0.5,0.5
9,25,25,1.0,0.01,600,0.5,0.5
9,25,25,1.0,0.01,620,0.5,0.5
9,25,25,1.0,0.01,640,0.5,0.5
9,25,25,1.0,0.01,660,0.5,0.5
9,25,25,1.0,0.01,680,0.5,0.5
9,25,25,1.0,0.01,700,0.5,0.5
9,25,25,1.0,0.01,720,0.5,0.5
9,25,25,1.0,0.01,740,0.5,0.5
9,25,25,1.0,0.01,760,0.5,0.5
9,25,25,1.0,0.01,780,0.5,0.5
9,25,25,1.0,0.01,800,0.5,0.5
9,25,25,1.0,0.01,820,0.5,0.5
9,25,25,1.0,0.01,840,0.5,0.5
9,25,25,1.0,0.01,860,0.5,0.5
9,25,25,1.0,0.01,880,0.5,0.5
9,25,25,1.0,0.01,900,0.5,0.5
9,25,25,1.0,0.01,920,0.5,0.5
9,25,25,1.0,0.01,940,0.5,0.5
9,25,25,1.0,0.01,960,0.5,0.5
9,25,25,1.0,0.01,980,0.5,0.5
10,25,25,1.0,0.01,0,0.5,0.5
10,25,25,1.0,0.01,20,0.5,0.5
10,25,25,1.0,0.01,40,0.5,0.5
10,25,25,1.0,0.01,60,0.5,0.5
10,25,25,1.0,0.01,80,0.5,0.5
10,25,25,1.0,0.01,100,0.5,0.5
10,25,25,1.0,0.01,120,0.5,0.5
10,25,25,1.0,0.01,140,0.5,0.5
10,25,25,1.0,0.01,160,0.5,0.5
10,25,25,1.0,0.01,180,0.5,0.5
10,25,25,1.0,0.01,200,0.5,0.5
10,25,25,1.0,0.01,220,0.5,0.5
10,25,25,1.0,0.01,240,0.5,0.5
10,25,25,1.0,0.01,260,0.5,0.5
10,25,25,1.0,0.01,280,0.5,0.5
10,25,25,1.0,0.01,300,0.5,0.5
10,25,25,1.0,0.01,320,0.5,0.5
10,25,25,1.0,0.01,340,0.5,0.5
10,25,25,1.0,0.01,360,0.5,0.5
10,25,25,1.0,0.01,380,0.5,0.5
10,25,25,1.0,0.01,400,0.5,0.5
10,25,25,1.0,0.01,420,0.5,0.5
10,25,25,1.0,0.01,440,0.5,0.5
10,25,25,1.0,0.01,460,0.5,0.5
10,25,25,1.0,0.01,480,0.5,0.5
10,25,25,1.0,0.01,500,0.5,0.5
10,25,25,1.0,0.01,520,0.5,0.5
10,25,25,1.0,0.01,540,0.5,0.5
10,25,25,1.0,0.01,560,0.5,0.5
10,25,25,1.0,0.01,580,0.5,0.5
10,25,25,1.0,0.01,600,0.5,0.5
10,25,25,1.0,0.01,620,0.5,0.5
10,25,25,1.0,0.01,640,0.5,0.5
10,25,25,1.0,0.01,660,0.5,0.5
10,25,25,1.0,0.01,680,0.5,0.5
10,25,25,1.0,0.01,700,0.5,0.5
10,25,25,1.0,0.01,720,0.5,0.5
10,25,25,1.0,0.01,740,0.5,0.5
10,25,25,1.0,0.01,760,0.5,0.5
10,25,25,1.0,0.01,780,0.5,0.5
10,25,25,1.0,0.01,800,0.5,0.5
10,25,25,1.0,0.01,820,0.5,0.5
10,25,25,1.0,0.01,840,0.5,0.5
10,25,25,1.0,0.01,860,0.5,0.5
10,25,25,1.0,0.01,880,0.5,0.5
10,25,25,1.0,0.01,900,0.5,0.5
10,25,25,1.0,0.01,920,0.5,0.5
10,25,25,1.0,0.01,940,0.5,0.5
10,25,25,1.0,0.01,960,0.5,0.5
10,25,25,1.0,0.01,980,0.5,0.5
11,25,25,1.0,0.01,0,0.5,0.5
11,25,25,1.0,0.01,20,0.5,0.5
11,25,25,1.0,0.01,40,0.5,0.5
11,25,25,1.0,0.01,60,0.5,0.5
11,25,25,1.0,0.01,80,0.5,0.5
11,25,25,1.0,0.01,100,0.5,0.5
11,25,25,1.0,0.01,120,0.5,0.5
11,25,25,1.0,0.01,140,0.5,0.5
11,25,25,1.0,0.01,160,0.5,0.5
11,25,25,1.0,0.01,180,0.5,0.5
